hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,success_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,success_score_phone_call,frequency_score_webinar,recency_score_webinar,success_score_webinar,frequency_score_email,recency_score_email,success_score_email,frequency_score_digital_ad,recency_score_digital_ad,success_score_digital_ad,entropy_channel_score_rep_visit,entropy_channel_score_phone_call,entropy_channel_score_webinar,entropy_channel_score_email,entropy_channel_score_digital_ad,entropy_weighted_score,entropy_weighted_rank,recommended_channel,engagement_eligible,ml_primary_channel,ml_primary_probability
428,Samantha,Bright,oncology,high_value,TERR_08,Nashville,TN,hospital,1.1,False,Digital-Heavy,8.0,17.0,5.0,3.0,0.0,0.125,0.23529411764705882,0.0,0.0,0.0,114.0,4.0,24.0,80.0,,0.17647058823529413,0.27272727272727276,0.0,0.3125,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.8823529411764706,0.23529411764705882,0.5,0.20833333333333334,0.125,0.09294813213525131,0.17956482887574424,0.0,0.5278104482748484,0.22020370182582588,20.92,396,email,True,rep_visit,0.1269
429,Julie,Hamilton,primary_care,high_value,TERR_19,Omaha,NE,private_practice,6.1,False,In-Person-Heavy,1.0,8.0,5.0,7.0,4.0,0.0,0.5,0.2,0.7142857142857143,0.25,73.0,7.0,86.0,21.0,53.0,0.4117647058823529,0.5882352941176471,0.7142857142857143,0.3125,0.25862068965517243,0.2,0.4,0.3614457831325301,0.25,0.47058823529411764,0.8108108108108107,0.5,0.0625,0.29126213592233013,0.0,0.6253542479900832,0.235493164173626,0.30418703050965945,0.5579649175523792,0.0730572533420212,34.52,118,rep_visit,True,rep_visit,0.4471
430,Corey,Schultz,primary_care,low_value,TERR_35,Virginia Beach,VA,private_practice,3.1,False,Mixed,1.0,3.0,9.0,6.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.0,14.0,51.0,113.0,59.0,,0.35294117647058826,0.33707865168539325,0.6666666666666666,0.5625,0.2097902097902098,0.5555555555555556,0.0,0.0,0.0,0.17647058823529413,0.37037037037037035,0.3333333333333333,0.0625,0.6818181818181818,0.0,0.5334377922961601,0.485709064567627,0.0,0.30833326035008296,0.1535837232576821,28.69,234,rep_visit,True,rep_visit,0.7419
431,Monique,Wallace,cardiology,low_value,TERR_49,Tulsa,OK,private_practice,4.2,False,In-Person-Heavy,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,,287.0,50.0,3.0,,0.35294117647058826,0.9090909090909091,0.8333333333333334,0.25,0.37499999999999994,0.5,0.0,0.0,0.0,0.058823529411764705,0.09463722397476342,0.0,0.0,0.0,0.0,0.749003992716903,0.4222125210655128,0.0,0.03175139269301597,0.0,22.37,367,rep_visit,True,rep_visit,0.5452
432,Heather,Berger,primary_care,medium_value,TERR_33,Portland,OR,private_practice,9.2,False,Digital-Heavy,11.0,4.0,1.0,1.0,1.0,0.09090909090909091,0.0,0.0,1.0,0.0,50.0,3.0,116.0,67.0,190.0,0.058823529411764705,0.30927835051546393,1.0,0.0625,0.2054794520547945,0.0,0.1,0.13636363636363638,0.0,0.23529411764705882,0.9090909090909091,0.0,0.6875,0.37499999999999994,0.09090909090909091,0.6617649975809523,0.055370222800991416,0.048921805316726893,0.23639492964446718,0.27360954974240276,26.22,284,rep_visit,True,rep_visit,0.2476
433,Brandon,Flynn,dermatology,low_value,TERR_41,Dallas,TX,private_practice,2.0,False,In-Person-Heavy,1.0,3.0,5.0,5.0,6.0,0.0,0.0,0.4,0.8,0.3333333333333333,155.0,64.0,164.0,43.0,16.0,0.29411764705882354,0.410958904109589,0.8,0.3125,0.15463917525773196,0.4,0.6,0.6521739130434783,0.3333333333333333,0.17647058823529413,0.3191489361702128,0.0,0.0625,0.16216216216216214,0.0,0.6145331010659796,0.33120542400220393,0.45455529980326725,0.10251954377758879,0.04643888380874545,29.06,226,rep_visit,True,rep_visit,0.6765
434,Kelly,Brooks,dermatology,low_value,TERR_21,Colorado Springs,CO,private_practice,1.1,False,Digital-Heavy,0.0,0.0,6.0,3.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,,,156.0,84.0,70.0,0.17647058823529413,0.2631578947368421,0.3333333333333333,0.375,0.16129032258064516,0.3333333333333333,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28622774621347913,0.30652986633455626,0.1450783822080481,0.0,0.0,13.47,475,phone_call,True,rep_visit,0.6602
435,Dustin,Schmidt,primary_care,high_value,TERR_46,Minneapolis,MN,private_practice,2.7,False,In-Person-Heavy,1.0,3.0,11.0,14.0,4.0,0.0,0.0,0.7272727272727273,0.7142857142857143,0.0,165.0,36.0,0.0,8.0,109.0,0.8235294117647058,0.7894736842105263,0.7142857142857143,0.6875,1.0,0.7272727272727273,0.4,0.21582733812949642,0.0,0.17647058823529413,0.45454545454545453,0.0,0.0625,0.15384615384615385,0.0,0.7525172899543375,0.7752297430963734,0.12772331269865506,0.13043616106773978,0.04472425462680212,33.98,132,phone_call,True,rep_visit,0.3703
436,Ashlee,Sparks,primary_care,medium_value,TERR_08,San Diego,CA,private_practice,0.7,False,Mixed,6.0,9.0,4.0,0.0,2.0,0.16666666666666666,0.4444444444444444,0.0,0.0,0.0,37.0,8.0,52.0,,207.0,0.0,0.0,0.0,0.25,0.36585365853658536,0.0,0.2,0.12658227848101264,0.0,0.5294117647058824,0.7894736842105263,0.4444444444444444,0.375,0.44776119402985076,0.16666666666666666,0.0,0.12744768799292083,0.0677108278839219,0.5332621249194885,0.2679692879628881,20.78,401,email,True,rep_visit,0.2863
437,George,Miller,dermatology,medium_value,TERR_39,Memphis,TN,clinic,4.2,False,Digital-Heavy,3.0,1.0,5.0,15.0,4.0,0.0,0.0,0.4,0.6666666666666666,0.25,32.0,77.0,126.0,3.0,121.0,0.8823529411764706,0.9090909090909091,0.6666666666666666,0.3125,0.1923076923076923,0.4,0.4,0.19867549668874174,0.25,0.058823529411764705,0.2803738317757009,0.0,0.1875,0.48387096774193555,0.0,0.761525924810174,0.33897207551577463,0.2706263758681115,0.07004733899186692,0.13877737289320582,30.39,200,rep_visit,True,rep_visit,0.4376
438,Monica,Harvey,oncology,low_value,TERR_46,Nashville,TN,cancer_center,0.8,False,Mixed,5.0,1.0,4.0,2.0,4.0,0.2,1.0,0.0,0.5,0.0,29.0,240.0,65.0,245.0,95.0,0.11764705882352941,0.1090909090909091,0.5,0.25,0.31578947368421056,0.0,0.4,0.24000000000000005,0.0,0.058823529411764705,0.1111111111111111,1.0,0.3125,0.5084745762711864,0.2,0.3398492121993595,0.1171252461366708,0.13270733266032692,0.6209060519575127,0.28700907769058304,30.54,195,email,True,rep_visit,0.3466
439,John,Durham,dermatology,medium_value,TERR_04,Baltimore,MD,hospital,3.7,False,Digital-Heavy,4.0,5.0,4.0,2.0,6.0,0.0,0.0,0.25,1.0,0.0,73.0,10.0,60.0,288.0,2.0,0.11764705882352941,0.09433962264150944,1.0,0.25,0.3333333333333333,0.25,0.6,0.9375,0.0,0.29411764705882354,0.75,0.0,0.25,0.29126213592233013,0.0,0.6296867329555776,0.2671820132607239,0.3181323508873069,0.21583160057404596,0.1120680976245722,29.66,217,rep_visit,True,rep_visit,0.2648
440,Douglas,Murray,primary_care,low_value,TERR_19,Wichita,KS,private_practice,3.7,False,Mixed,1.0,0.0,6.0,3.0,3.0,0.0,0.0,0.16666666666666666,1.0,0.0,242.0,,123.0,158.0,67.0,0.17647058823529413,0.1595744680851064,1.0,0.375,0.19607843137254904,0.16666666666666666,0.3,0.30927835051546393,0.0,0.0,0.0,0.0,0.0625,0.11029411764705882,0.0,0.6553758209547617,0.21607628917720756,0.12618564748981972,0.0,0.035744514664749594,19.57,417,rep_visit,True,rep_visit,0.6864
441,Jonathan,Scott,endocrinology,high_value,TERR_41,Colorado Springs,CO,clinic,0.5,False,In-Person-Heavy,0.0,2.0,4.0,11.0,1.0,0.0,0.5,0.5,0.5454545454545454,0.0,,37.0,11.0,58.0,17.0,0.6470588235294118,0.3409090909090909,0.5454545454545454,0.25,0.7317073170731707,0.5,0.1,0.6382978723404256,0.0,0.11764705882352941,0.44776119402985076,0.5,0.0,0.0,0.0,0.5244200791477338,0.49575991929129437,0.15241269369950095,0.40967766012136786,0.0,29.55,218,rep_visit,True,rep_visit,0.709
442,Albert,Ballard,oncology,medium_value,TERR_02,Austin,TX,cancer_center,1.5,False,Digital-Heavy,8.0,3.0,5.0,1.0,1.0,0.375,0.3333333333333333,0.6,0.0,0.0,17.0,53.0,108.0,77.0,46.0,0.058823529411764705,0.2803738317757009,0.0,0.3125,0.2173913043478261,0.6,0.1,0.39473684210526316,0.0,0.17647058823529413,0.3614457831325301,0.3333333333333333,0.5,0.6382978723404256,0.375,0.07004733899186692,0.4612955199117214,0.10219426748394736,0.30649315183487824,0.4552950799305836,28.86,229,phone_call,True,rep_visit,0.3022
443,Rachel,Byrd,dermatology,low_value,TERR_28,Chicago,IL,private_practice,3.1,False,Digital-Heavy,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.75,0.0,147.0,206.0,114.0,57.0,268.0,0.23529411764705882,0.3448275862068966,0.75,0.25,0.20833333333333334,0.0,0.1,0.10067114093959731,0.0,0.23529411764705882,0.1271186440677966,0.0,0.1875,0.1694915254237288,0.0,0.5593712744117494,0.09496949219521104,0.0415625781605169,0.07516463571872223,0.07395731193148093,16.54,444,rep_visit,True,rep_visit,0.6092
444,Eric,Alexander,endocrinology,medium_value,TERR_29,Atlanta,GA,clinic,1.8,False,Mixed,6.0,9.0,5.0,4.0,5.0,0.0,0.3333333333333333,0.2,0.5,0.6,46.0,107.0,23.0,30.0,164.0,0.23529411764705882,0.5,0.5,0.3125,0.5660377358490566,0.2,0.5,0.15463917525773196,0.6,0.5294117647058824,0.21897810218978103,0.3333333333333333,0.375,0.39473684210526316,0.0,0.44492586689522207,0.29887768934493664,0.4873678692242965,0.3505507503097207,0.1594101724316888,33.6,137,webinar,True,rep_visit,0.4467
445,Michael,Matthews,cardiology,low_value,TERR_35,Miami,FL,hospital,4.4,False,Digital-Heavy,9.0,10.0,2.0,2.0,3.0,0.1111111111111111,0.0,0.5,0.0,0.3333333333333333,8.0,86.0,2.0,24.0,93.0,0.11764705882352941,0.5555555555555556,0.0,0.125,0.9375,0.5,0.3,0.24390243902439027,0.3333333333333333,0.5882352941176471,0.25862068965517243,0.0,0.5625,0.7894736842105263,0.1111111111111111,0.13902414756250497,0.5121838810536984,0.3079588383843306,0.1757104518848947,0.34489372332501644,29.43,222,phone_call,True,rep_visit,0.2089
446,Danielle,Coleman,primary_care,high_value,TERR_37,Boston,MA,private_practice,2.5,False,Digital-Heavy,9.0,10.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,42.0,56.0,303.0,287.0,38.0,0.058823529411764705,0.09463722397476342,0.0,0.0625,0.0900900900900901,1.0,0.5,0.4411764705882353,0.0,0.5882352941176471,0.3488372093023256,0.0,0.5625,0.4166666666666667,0.0,0.03175139269301597,0.6173367689296112,0.1949925177023997,0.19431166912785963,0.20294259915127244,23.88,336,phone_call,True,rep_visit,0.2515
447,John,Bruce,primary_care,high_value,TERR_36,Sacramento,CA,private_practice,4.4,False,Digital-Heavy,9.0,8.0,4.0,2.0,7.0,0.0,0.25,0.5,0.0,0.14285714285714285,9.0,106.0,50.0,133.0,43.0,0.11764705882352941,0.18404907975460122,0.0,0.25,0.37499999999999994,0.5,0.7,0.410958904109589,0.14285714285714285,0.47058823529411764,0.22058823529411764,0.25,0.5625,0.7692307692307692,0.0,0.06242539723862343,0.4222125210655128,0.3140534163586213,0.2898308709462751,0.2756357321774119,26.99,264,phone_call,True,rep_visit,0.2978
448,James,Cruz,dermatology,low_value,TERR_30,Oakland,CA,private_practice,2.3,False,In-Person-Heavy,5.0,4.0,2.0,1.0,4.0,0.4,0.5,0.0,0.0,0.0,58.0,148.0,135.0,87.0,37.0,0.058823529411764705,0.25641025641025644,0.0,0.125,0.18181818181818182,0.0,0.4,0.44776119402985076,0.0,0.23529411764705882,0.16853932584269662,0.5,0.3125,0.3409090909090909,0.4,0.06510642935542585,0.06349525845418914,0.1755443997509436,0.3765839265098709,0.3696113299317508,22.39,366,email,True,rep_visit,0.2843
449,Timothy,Young,oncology,low_value,TERR_23,Virginia Beach,VA,hospital,5.0,False,In-Person-Heavy,3.0,5.0,4.0,2.0,3.0,0.0,0.2,0.75,0.0,0.6666666666666666,17.0,22.0,161.0,93.0,107.0,0.11764705882352941,0.24390243902439027,0.0,0.25,0.15706806282722513,0.75,0.3,0.21897810218978103,0.6666666666666666,0.29411764705882354,0.5769230769230769,0.2,0.1875,0.6382978723404256,0.0,0.07476621179069207,0.5237179090266855,0.4980725031848159,0.2972974816643918,0.1706177543646914,29.81,212,phone_call,True,rep_visit,0.3543
450,Ashley,Andrews,cardiology,medium_value,TERR_36,Tucson,AZ,hospital,3.5,False,Digital-Heavy,1.0,2.0,11.0,7.0,6.0,0.0,0.0,0.2727272727272727,0.5714285714285714,0.3333333333333333,8.0,121.0,0.0,66.0,70.0,0.4117647058823529,0.3125,0.5714285714285714,0.6875,1.0,0.2727272727272727,0.6,0.3,0.3333333333333333,0.11764705882352941,0.19867549668874174,0.0,0.0625,0.7894736842105263,0.0,0.4848222832735196,0.5089761045974152,0.38194261767533844,0.06544113271525477,0.17578058249402398,30.89,185,phone_call,True,rep_visit,0.3339
451,Victoria,Phillips,oncology,low_value,TERR_29,San Jose,CA,hospital,1.4,False,Digital-Heavy,3.0,11.0,1.0,1.0,7.0,0.3333333333333333,0.18181818181818182,1.0,0.0,0.0,15.0,9.0,32.0,316.0,3.0,0.058823529411764705,0.08670520231213873,0.0,0.0625,0.48387096774193555,1.0,0.7,0.9090909090909091,0.0,0.6470588235294118,0.7692307692307692,0.18181818181818182,0.1875,0.6666666666666666,0.3333333333333333,0.030115935476317173,0.6985281480692132,0.3330806299839661,0.3997303134299104,0.3717196186009114,36.12,89,phone_call,True,rep_visit,0.1797
452,Tiffany,Barrett,endocrinology,high_value,TERR_47,Milwaukee,WI,private_practice,3.6,False,Digital-Heavy,4.0,8.0,8.0,3.0,4.0,0.0,0.125,0.5,0.3333333333333333,0.25,72.0,155.0,53.0,64.0,119.0,0.17647058823529413,0.3191489361702128,0.3333333333333333,0.5,0.3614457831325301,0.5,0.4,0.20134228187919462,0.25,0.47058823529411764,0.16216216216216214,0.125,0.25,0.29411764705882354,0.0,0.29777221201015813,0.471432315301447,0.2711762247301819,0.2045645895991582,0.11265685878713269,25.76,297,phone_call,True,rep_visit,0.4682
453,Joshua,Knight,cardiology,high_value,TERR_34,New Orleans,LA,private_practice,4.2,False,Digital-Heavy,8.0,7.0,7.0,1.0,3.0,0.375,0.0,0.2857142857142857,0.0,0.3333333333333333,18.0,45.0,50.0,185.0,121.0,0.058823529411764705,0.13953488372093023,0.0,0.4375,0.37499999999999994,0.2857142857142857,0.3,0.19867549668874174,0.3333333333333333,0.4117647058823529,0.4,0.0,0.5,0.625,0.375,0.041008578914625254,0.33570379291284064,0.2986337593088933,0.168144537370018,0.4525532693038723,26.9,265,digital_ad,True,rep_visit,0.326
454,Gina,Garner,endocrinology,medium_value,TERR_31,Houston,TX,clinic,5.2,False,In-Person-Heavy,7.0,10.0,3.0,1.0,3.0,0.14285714285714285,0.4,0.0,0.0,0.0,66.0,8.0,15.0,304.0,0.0,0.058823529411764705,0.08982035928143713,0.0,0.1875,0.6666666666666666,0.0,0.3,1.0,0.0,0.5882352941176471,0.7894736842105263,0.4,0.4375,0.3125,0.14285714285714285,0.030758231496585832,0.17646695036834206,0.2686015099807682,0.5194671320673189,0.2391375680104823,24.88,319,email,True,email,0.1836
455,Brandon,Obrien,primary_care,low_value,TERR_11,Minneapolis,MN,private_practice,2.8,False,Mixed,1.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.4,0.0,330.0,198.0,51.0,43.0,7.0,0.5882352941176471,0.410958904109589,0.4,0.1875,0.37037037037037035,0.0,0.2,0.8108108108108107,0.0,0.11764705882352941,0.13157894736842105,0.0,0.0625,0.08333333333333333,0.0,0.44142338041442736,0.11537534766354604,0.2087879124741967,0.051606887113208,0.030185628021574214,16.09,448,rep_visit,True,rep_visit,0.4456
456,Tyler,Strong,endocrinology,high_value,TERR_43,Las Vegas,NV,private_practice,2.1,False,Digital-Heavy,9.0,6.0,3.0,2.0,4.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5,17.0,144.0,190.0,46.0,213.0,0.11764705882352941,0.39473684210526316,0.0,0.1875,0.13636363636363638,0.0,0.4,0.1234567901234568,0.5,0.35294117647058826,0.1724137931034483,0.3333333333333333,0.5625,0.6382978723404256,0.1111111111111111,0.10586587635759923,0.06712686598191736,0.40155697127862783,0.3042338386588283,0.31372366567398313,24.5,323,webinar,True,webinar,0.3259
457,Justin,Lindsey,oncology,high_value,TERR_42,Mesa,AZ,hospital,2.7,False,Digital-Heavy,2.0,7.0,6.0,14.0,4.0,0.5,0.0,0.16666666666666666,0.7142857142857143,0.5,294.0,10.0,91.0,3.0,32.0,0.8235294117647058,0.9090909090909091,0.7142857142857143,0.375,0.24793388429752067,0.16666666666666666,0.4,0.48387096774193555,0.5,0.4117647058823529,0.75,0.0,0.125,0.09259259259259259,0.5,0.7771804668836063,0.22676806213478004,0.47586866542895095,0.24030899306505832,0.3379773577158034,40.9,30,rep_visit,True,rep_visit,0.3751
458,Catherine,Gomez,oncology,low_value,TERR_37,Sacramento,CA,hospital,0.5,False,Digital-Heavy,4.0,0.0,5.0,5.0,3.0,0.25,0.0,0.2,0.6,0.3333333333333333,71.0,,255.0,100.0,44.0,0.29411764705882354,0.23076923076923073,0.6,0.3125,0.10526315789473684,0.2,0.3,0.4054054054054054,0.3333333333333333,0.0,0.0,0.0,0.25,0.297029702970297,0.25,0.46022924384508346,0.20387327044154974,0.34125819170438876,0.0,0.2596967797610026,25.23,311,rep_visit,True,rep_visit,0.6707
459,Dana,Oliver,endocrinology,high_value,TERR_17,Minneapolis,MN,hospital,3.1,False,Mixed,3.0,6.0,8.0,9.0,3.0,0.0,0.0,0.375,0.8888888888888888,0.0,238.0,24.0,35.0,44.0,86.0,0.5294117647058824,0.4054054054054054,0.8888888888888888,0.5,0.46153846153846145,0.375,0.3,0.25862068965517243,0.0,0.35294117647058826,0.5555555555555556,0.0,0.1875,0.11194029850746269,0.0,0.7144102207828118,0.41885008944629853,0.11574084028191434,0.18797893254452974,0.06209116060292637,28.42,239,rep_visit,True,rep_visit,0.6266
460,Erica,Le,endocrinology,medium_value,TERR_13,Fresno,CA,hospital,1.6,False,Mixed,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.5,0.5,0.3333333333333333,,197.0,114.0,120.0,22.0,0.11764705882352941,0.2,0.5,0.375,0.20833333333333334,0.5,0.3,0.5769230769230769,0.3333333333333333,0.058823529411764705,0.13215859030837004,0.0,0.0,0.0,0.0,0.3585932266656037,0.4138557240657657,0.3766224185819701,0.039487704059870066,0.0,21.73,382,phone_call,True,rep_visit,0.6714
461,Donna,Massey,dermatology,medium_value,TERR_32,Minneapolis,MN,clinic,0.5,False,Mixed,3.0,2.0,7.0,11.0,8.0,0.0,1.0,0.14285714285714285,0.7272727272727273,0.0,113.0,22.0,28.0,50.0,57.0,0.6470588235294118,0.37499999999999994,0.7272727272727273,0.4375,0.5172413793103449,0.14285714285714285,0.8,0.3448275862068966,0.0,0.11764705882352941,0.5769230769230769,1.0,0.1875,0.2097902097902098,0.0,0.6379505399721588,0.28135199714243325,0.23754425484532793,0.7291877966860396,0.08226626228157616,37.96,59,email,True,rep_visit,0.6241
462,Courtney,Berger,cardiology,low_value,TERR_44,Boston,MA,private_practice,2.0,False,Digital-Heavy,3.0,4.0,7.0,5.0,2.0,0.0,0.25,0.2857142857142857,0.0,0.5,190.0,154.0,32.0,94.0,57.0,0.29411764705882354,0.24193548387096778,0.0,0.4375,0.48387096774193555,0.2857142857142857,0.2,0.3448275862068966,0.5,0.23529411764705882,0.16304347826086957,0.25,0.1875,0.13636363636363638,0.0,0.1110767455328584,0.358151261850238,0.4055885554900187,0.22901126862308546,0.06712686598191736,21.97,379,webinar,True,rep_visit,0.372
463,Debbie,Parker,endocrinology,low_value,TERR_35,Fort Worth,TX,hospital,3.2,False,Digital-Heavy,2.0,3.0,3.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,148.0,4.0,31.0,294.0,330.0,0.058823529411764705,0.09259259259259259,1.0,0.1875,0.49180327868852464,0.0,0.1,0.08333333333333333,0.0,0.17647058823529413,0.8823529411764706,0.3333333333333333,0.125,0.16853932584269662,0.0,0.617087826788463,0.14041288975567556,0.037987796878084415,0.41389595620028197,0.06075736870069279,24.71,322,rep_visit,True,rep_visit,0.2525
464,Scott,Riley,oncology,high_value,TERR_17,Sacramento,CA,hospital,1.0,False,Digital-Heavy,5.0,6.0,3.0,6.0,5.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.6,81.0,44.0,67.0,25.0,10.0,0.35294117647058826,0.5454545454545454,0.6666666666666666,0.1875,0.30927835051546393,0.0,0.5,0.75,0.6,0.35294117647058826,0.4054054054054054,0.3333333333333333,0.3125,0.27027027027027023,0.2,0.5764016007356413,0.10277914092028913,0.6101218402519424,0.3522730183253443,0.2378951231569518,36.99,71,webinar,True,rep_visit,0.3386
465,Jessica,Davis,endocrinology,medium_value,TERR_39,Boston,MA,private_practice,2.5,False,Digital-Heavy,4.0,3.0,4.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,42.0,15.0,24.0,,119.0,0.0,0.0,0.0,0.25,0.5555555555555556,0.0,0.3,0.20134228187919462,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.3333333333333333,0.25,0.4166666666666667,0.0,0.0,0.1665612141148939,0.494436276403533,0.369424863054879,0.13792452534702077,22.69,361,webinar,True,rep_visit,0.4516
466,Kenneth,Burgess,endocrinology,medium_value,TERR_19,Las Vegas,NV,hospital,2.4,False,In-Person-Heavy,3.0,3.0,6.0,4.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.5,161.0,197.0,2.0,70.0,39.0,0.23529411764705882,0.3,0.25,0.375,0.9375,0.3333333333333333,0.2,0.4347826086956522,0.5,0.17647058823529413,0.13215859030837004,0.3333333333333333,0.1875,0.15706806282722513,0.0,0.2572495338950578,0.46657200598081505,0.42413585616126487,0.25921776478345177,0.07139579074255414,27.71,252,phone_call,True,rep_visit,0.2119
467,Gregory,Anderson,dermatology,high_value,TERR_11,Colorado Springs,CO,clinic,2.0,False,Mixed,1.0,4.0,10.0,17.0,3.0,0.0,0.0,0.4,0.7058823529411765,1.0,144.0,50.0,9.0,3.0,114.0,1.0,0.9090909090909091,0.7058823529411765,0.625,0.7692307692307692,0.4,0.3,0.20833333333333334,1.0,0.23529411764705882,0.37499999999999994,0.0,0.0625,0.1724137931034483,0.0,0.8089742194461946,0.5229425488173454,0.6911303887015993,0.12627384465528224,0.04855260771407217,40.96,28,rep_visit,True,rep_visit,0.449
468,Amber,Mata,endocrinology,medium_value,TERR_41,Tulsa,OK,private_practice,2.7,False,Mixed,5.0,13.0,3.0,1.0,6.0,0.2,0.46153846153846156,0.3333333333333333,0.0,0.6666666666666666,17.0,38.0,126.0,185.0,77.0,0.058823529411764705,0.13953488372093023,0.0,0.1875,0.1923076923076923,0.3333333333333333,0.6,0.2803738317757009,0.6666666666666666,0.7647058823529411,0.4411764705882353,0.46153846153846156,0.3125,0.6382978723404256,0.2,0.041008578914625254,0.27391431234756003,0.5731486809156626,0.5204164991291966,0.3137765848259336,34.23,125,webinar,True,rep_visit,0.3505
469,Alyssa,Mcintyre,oncology,medium_value,TERR_44,Albuquerque,NM,private_practice,5.3,False,Mixed,3.0,6.0,9.0,11.0,5.0,0.0,0.16666666666666666,0.1111111111111111,0.8181818181818182,0.2,17.0,28.0,86.0,38.0,1.0,0.6470588235294118,0.4411764705882353,0.8181818181818182,0.5625,0.25862068965517243,0.1111111111111111,0.5,0.9677419354838709,0.2,0.35294117647058826,0.5172413793103449,0.16666666666666666,0.1875,0.6382978723404256,0.0,0.70484580761429,0.23544024502167551,0.42071357624765393,0.27770549044898735,0.1706177543646914,35.13,103,rep_visit,True,rep_visit,0.3561
470,Maria,Scott,oncology,low_value,TERR_24,Nashville,TN,hospital,2.8,False,Digital-Heavy,6.0,5.0,2.0,1.0,2.0,0.16666666666666666,0.0,0.0,1.0,0.5,17.0,50.0,10.0,85.0,147.0,0.058823529411764705,0.2608695652173913,1.0,0.125,0.75,0.0,0.2,0.1694915254237288,0.5,0.29411764705882354,0.37499999999999994,0.0,0.375,0.6382978723404256,0.16666666666666666,0.6517838728898281,0.18064534886821565,0.369437037232505,0.13851254090078846,0.30725493276352706,32.96,148,rep_visit,True,rep_visit,0.439
471,Makayla,Olson,cardiology,low_value,TERR_14,Las Vegas,NV,hospital,4.4,False,In-Person-Heavy,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.0,,88.0,157.0,8.0,,0.29411764705882354,0.7894736842105263,0.6,0.375,0.16042780748663102,0.6666666666666666,0.0,0.0,0.0,0.058823529411764705,0.2542372881355932,0.0,0.0,0.0,0.0,0.5754252517793295,0.5016046976177304,0.0,0.0646583977189011,0.0,21.06,389,rep_visit,True,rep_visit,0.7027
472,Lindsay,Francis,oncology,low_value,TERR_47,Houston,TX,hospital,3.1,True,Digital-Heavy,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0,,,,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19108280254777069,1.0,0.0,0.0,0.0,0.3125,0.5454545454545454,0.0,0.0,0.0,0.6667678188996939,0.0,0.17748216060171706,16.66,442,Do Not Contact,False,rep_visit,0.5596
